engine_id,time_s,mission_id,mission_type,phase,random_seed,model_version,altitude_ft,altitude_m,ambient_temperature_C,ambient_pressure_hPa,throttle_pct,rpm,power_kW,torque_Nm,fuelflow_kgh,p_plenum_bar,t_plenum_K,coolant_temp_C,EGT1_C,EGT2_C,EGT3_C,EGT4_C,EGT_mean_C,EGT_max_C,EGT_min_C,EGT_spread_C,oil_pressure_bar,oil_temperature_C,battery_voltage_V,battery_soc_pct,generator_A_current_A,generator_B_current_A,generator_voltage_V,generator_power_W,generator_switch_ready,generator_switch_latched,generator_switch_threshold_rpm,generator_switch_hold_time_s,generator_time_above_threshold_s,vibration_amplitude,vibration_frequency_Hz,vibration_1x,vibration_2x,vibration_3x,engine_state_valid,outside_calibrated_envelope,extrapolation_used,health_state_valid,mission_generated_values,stage3_values,stage3_validation_status,stage3_ambient_source,stage4_production_source,ambient_source
ENG_0001,613.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,613.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,614.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,614.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,615.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,615.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,616.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,616.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,617.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,617.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,618.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,618.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,619.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,619.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,620.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,620.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,621.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,621.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,622.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,622.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,623.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,623.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,624.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,624.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,625.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,625.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,626.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,626.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,627.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,627.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,628.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,628.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,629.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,629.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,630.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,630.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,631.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,631.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,632.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,632.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,633.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,633.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,634.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,634.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,635.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,635.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,636.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,636.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,637.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,637.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,638.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,638.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,639.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,639.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,640.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,640.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,641.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,641.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,642.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,642.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,643.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,643.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,644.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,644.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,645.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,645.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,646.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,646.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,647.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,647.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,648.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,648.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,649.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,649.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
ENG_0001,650.0,temp_mission_001,NORMAL,CRUISE,42,stage5_mission_generator,5000.0,1524.0,5.1,843.0710955607474,70.0,4600.0,22.828410001809857,47.39027340934568,7.6948616841335085,0.564812525081237,282.11639221846826,64.25425684872476,380.6147082902319,409.5515351909111,438.48836209159043,467.4251889922697,424.0199486412508,467.4251889922697,380.6147082902319,86.81048070203781,2.8812061281419057,69.27626150027149,14.5,91.0,34.0,31.6,14.288235294117648,420.0,True,True,2400.0,8.0,650.0,0.2913482685717733,76.66666666666667,0.2913482685717733,0.174808961143064,0.11653930742870933,True,False,False,True,python_mission_generator,csv_authoritative,validated_csv,explicit_input,calibrated_csv,python_generated_isa_plus_offset
